gene_id	GOs
LOC124140918	GO:0000184,GO:0000956,GO:0002181,GO:0002227,GO:0002251,GO:0002376,GO:0002385,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005829,GO:0005840,GO:0006139,GO:0006401,GO:0006402,GO:0006412,GO:0006413,GO:0006518,GO:0006605,GO:0006612,GO:0006613,GO:0006614,GO:0006725,GO:0006807,GO:0006810,GO:0006886,GO:0006950,GO:0006952,GO:0006955,GO:0006959,GO:0008104,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009605,GO:0009607,GO:0009617,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010605,GO:0010629,GO:0015031,GO:0015833,GO:0015935,GO:0016070,GO:0016071,GO:0019222,GO:0019439,GO:0019538,GO:0019730,GO:0019731,GO:0022626,GO:0022627,GO:0031974,GO:0031981,GO:0032991,GO:0033036,GO:0033365,GO:0034613,GO:0034641,GO:0034645,GO:0034655,GO:0042742,GO:0042886,GO:0043043,GO:0043170,GO:0043207,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044265,GO:0044267,GO:0044270,GO:0044271,GO:0044391,GO:0044421,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0045047,GO:0045087,GO:0045184,GO:0046483,GO:0046700,GO:0046907,GO:0048519,GO:0050789,GO:0050830,GO:0050896,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0051704,GO:0051707,GO:0060255,GO:0061844,GO:0065007,GO:0070013,GO:0070727,GO:0070972,GO:0071702,GO:0071704,GO:0071705,GO:0072594,GO:0072599,GO:0072657,GO:0090150,GO:0090304,GO:0097159,GO:0098542,GO:1901360,GO:1901361,GO:1901363,GO:1901564,GO:1901566,GO:1901575,GO:1901576,GO:1990904
LOC124142001	GO:0000003,GO:0000165,GO:0001101,GO:0001501,GO:0001505,GO:0001568,GO:0001678,GO:0001775,GO:0001817,GO:0001818,GO:0001819,GO:0001932,GO:0001934,GO:0001944,GO:0001956,GO:0002237,GO:0002252,GO:0002263,GO:0002285,GO:0002286,GO:0002287,GO:0002292,GO:0002293,GO:0002294,GO:0002366,GO:0002376,GO:0002520,GO:0002521,GO:0002682,GO:0002683,GO:0002684,GO:0002685,GO:0002686,GO:0002687,GO:0002691,GO:0002692,GO:0002693,GO:0002791,GO:0002792,GO:0002793,GO:0003008,GO:0003014,GO:0003674,GO:0004888,GO:0004930,GO:0004953,GO:0004954,GO:0004955,GO:0004957,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005886,GO:0006109,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006937,GO:0006940,GO:0006950,GO:0006955,GO:0007154,GO:0007165,GO:0007186,GO:0007187,GO:0007188,GO:0007189,GO:0007254,GO:0007275,GO:0007565,GO:0007567,GO:0008150,GO:0008152,GO:0008284,GO:0009605,GO:0009607,GO:0009612,GO:0009617,GO:0009628,GO:0009653,GO:0009719,GO:0009725,GO:0009743,GO:0009746,GO:0009749,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0009966,GO:0009967,GO:0009987,GO:0010033,GO:0010243,GO:0010310,GO:0010468,GO:0010556,GO:0010557,GO:0010558,GO:0010562,GO:0010604,GO:0010605,GO:0010628,GO:0010646,GO:0010647,GO:0010727,GO:0010817,GO:0010840,GO:0012505,GO:0014070,GO:0014910,GO:0014911,GO:0016020,GO:0016021,GO:0016310,GO:0019220,GO:0019222,GO:0019538,GO:0019725,GO:0019932,GO:0019933,GO:0019935,GO:0022414,GO:0022603,GO:0023014,GO:0023051,GO:0023052,GO:0023056,GO:0030097,GO:0030098,GO:0030154,GO:0030155,GO:0030217,GO:0030278,GO:0030334,GO:0030335,GO:0030336,GO:0031090,GO:0031098,GO:0031224,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031328,GO:0031333,GO:0031347,GO:0031348,GO:0031349,GO:0031399,GO:0031401,GO:0031965,GO:0031967,GO:0031975,GO:0032101,GO:0032102,GO:0032103,GO:0032231,GO:0032268,GO:0032270,GO:0032496,GO:0032501,GO:0032502,GO:0032504,GO:0032570,GO:0032650,GO:0032652,GO:0032653,GO:0032677,GO:0032680,GO:0032690,GO:0032692,GO:0032720,GO:0032733,GO:0032757,GO:0032870,GO:0032879,GO:0032880,GO:0032881,GO:0032885,GO:0032956,GO:0032970,GO:0033043,GO:0033500,GO:0033554,GO:0033623,GO:0033624,GO:0033993,GO:0034097,GO:0034103,GO:0034105,GO:0034284,GO:0034694,GO:0034695,GO:0035239,GO:0035295,GO:0035556,GO:0035710,GO:0035809,GO:0035810,GO:0035813,GO:0035815,GO:0035902,GO:0036211,GO:0036477,GO:0038023,GO:0040008,GO:0040012,GO:0040013,GO:0040017,GO:0042093,GO:0042110,GO:0042127,GO:0042221,GO:0042320,GO:0042321,GO:0042322,GO:0042325,GO:0042327,GO:0042465,GO:0042466,GO:0042493,GO:0042509,GO:0042531,GO:0042592,GO:0042593,GO:0042749,GO:0042752,GO:0042753,GO:0042754,GO:0042995,GO:0043005,GO:0043025,GO:0043170,GO:0043200,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043254,GO:0043255,GO:0043367,GO:0043412,GO:0043949,GO:0043950,GO:0044057,GO:0044062,GO:0044087,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044297,GO:0044306,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044446,GO:0044463,GO:0044464,GO:0044703,GO:0044706,GO:0045124,GO:0045187,GO:0045188,GO:0045321,GO:0045595,GO:0045597,GO:0045667,GO:0045669,GO:0045778,GO:0045780,GO:0045785,GO:0045913,GO:0045927,GO:0045932,GO:0045937,GO:0045938,GO:0045986,GO:0046010,GO:0046425,GO:0046427,GO:0046631,GO:0046632,GO:0046649,GO:0046850,GO:0046852,GO:0046883,GO:0046887,GO:0046928,GO:0048513,GO:0048514,GO:0048518,GO:0048519,GO:0048520,GO:0048521,GO:0048522,GO:0048523,GO:0048534,GO:0048545,GO:0048583,GO:0048584,GO:0048585,GO:0048609,GO:0048638,GO:0048639,GO:0048731,GO:0048844,GO:0048856,GO:0048869,GO:0048878,GO:0050704,GO:0050705,GO:0050707,GO:0050708,GO:0050709,GO:0050710,GO:0050711,GO:0050712,GO:0050714,GO:0050715,GO:0050727,GO:0050728,GO:0050729,GO:0050730,GO:0050731,GO:0050789,GO:0050793,GO:0050794,GO:0050795,GO:0050804,GO:0050806,GO:0050878,GO:0050896,GO:0051046,GO:0051047,GO:0051048,GO:0051049,GO:0051050,GO:0051051,GO:0051093,GO:0051094,GO:0051128,GO:0051129,GO:0051171,GO:0051173,GO:0051174,GO:0051193,GO:0051195,GO:0051222,GO:0051223,GO:0051224,GO:0051239,GO:0051240,GO:0051241,GO:0051246,GO:0051247,GO:0051270,GO:0051271,GO:0051272,GO:0051403,GO:0051492,GO:0051493,GO:0051588,GO:0051590,GO:0051704,GO:0051707,GO:0051716,GO:0051769,GO:0051771,GO:0055082,GO:0060089,GO:0060137,GO:0060255,GO:0060341,GO:0060348,GO:0060840,GO:0061041,GO:0062012,GO:0062013,GO:0065007,GO:0065008,GO:0070201,GO:0070255,GO:0070257,GO:0070371,GO:0070542,GO:0070555,GO:0070887,GO:0071214,GO:0071229,GO:0071260,GO:0071310,GO:0071322,GO:0071326,GO:0071331,GO:0071333,GO:0071345,GO:0071347,GO:0071379,GO:0071380,GO:0071396,GO:0071398,GO:0071495,GO:0071496,GO:0071704,GO:0071944,GO:0072358,GO:0072359,GO:0080090,GO:0080134,GO:0090087,GO:0090257,GO:0090276,GO:0090277,GO:0090303,GO:0097070,GO:0097305,GO:0097306,GO:0097458,GO:0098801,GO:0099177,GO:0104004,GO:0110020,GO:0110053,GO:0120025,GO:0120038,GO:1900125,GO:1900127,GO:1901342,GO:1901343,GO:1901564,GO:1901654,GO:1901655,GO:1901698,GO:1901700,GO:1901701,GO:1902074,GO:1902531,GO:1902533,GO:1902622,GO:1902624,GO:1902903,GO:1903034,GO:1903036,GO:1903530,GO:1903531,GO:1903532,GO:1903555,GO:1903556,GO:1904304,GO:1904305,GO:1904335,GO:1904336,GO:1904347,GO:1904348,GO:1904362,GO:1904364,GO:1904365,GO:1904367,GO:1904458,GO:1904460,GO:1904464,GO:1904466,GO:1904467,GO:1904468,GO:1904470,GO:1904471,GO:1904494,GO:1904496,GO:1904892,GO:1904894,GO:1904950,GO:1904951,GO:1905651,GO:1905652,GO:1905939,GO:1905941,GO:1990785,GO:2000026,GO:2000145,GO:2000146,GO:2000147,GO:2000181,GO:2000194,GO:2000196,GO:2000241,GO:2000243,GO:2000354,GO:2000377,GO:2000378,GO:2000386,GO:2000387,GO:2000388,GO:2000389,GO:2000391,GO:2000416,GO:2000417,GO:2000419,GO:2000420,GO:2001023,GO:2001025,GO:2001179,GO:2001181
LOC124142235	GO:0000184,GO:0000956,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005794,GO:0005829,GO:0005840,GO:0006139,GO:0006401,GO:0006402,GO:0006412,GO:0006413,GO:0006518,GO:0006605,GO:0006612,GO:0006613,GO:0006614,GO:0006725,GO:0006807,GO:0006810,GO:0006886,GO:0008104,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009892,GO:0009987,GO:0010033,GO:0010243,GO:0010467,GO:0010468,GO:0010605,GO:0010629,GO:0012505,GO:0015031,GO:0015833,GO:0015934,GO:0015935,GO:0016070,GO:0016071,GO:0019222,GO:0019439,GO:0019538,GO:0022625,GO:0022626,GO:0022627,GO:0031974,GO:0031981,GO:0032991,GO:0033036,GO:0033365,GO:0034613,GO:0034641,GO:0034645,GO:0034655,GO:0042221,GO:0042886,GO:0043043,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044265,GO:0044267,GO:0044270,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0045047,GO:0045184,GO:0046483,GO:0046700,GO:0046907,GO:0048519,GO:0050789,GO:0050896,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0060255,GO:0065007,GO:0070013,GO:0070727,GO:0070972,GO:0071702,GO:0071704,GO:0071705,GO:0072594,GO:0072599,GO:0072657,GO:0090150,GO:0090304,GO:1901360,GO:1901361,GO:1901564,GO:1901566,GO:1901575,GO:1901576,GO:1901698,GO:1990904
LOC124142404	GO:0003674,GO:0003779,GO:0003824,GO:0004672,GO:0004674,GO:0004683,GO:0004687,GO:0005198,GO:0005200,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006996,GO:0007010,GO:0008092,GO:0008150,GO:0008152,GO:0009987,GO:0016043,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0030016,GO:0030017,GO:0030018,GO:0030334,GO:0031674,GO:0032879,GO:0033043,GO:0036211,GO:0040012,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043292,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044444,GO:0044449,GO:0044464,GO:0044877,GO:0050789,GO:0050794,GO:0051015,GO:0051128,GO:0051270,GO:0051493,GO:0065007,GO:0071704,GO:0071840,GO:0099080,GO:0099081,GO:0099512,GO:0140096,GO:1901564,GO:2000145
LOC124143042	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006888,GO:0008092,GO:0008093,GO:0008150,GO:0016020,GO:0016192,GO:0030674,GO:0044464,GO:0046907,GO:0048193,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0060090,GO:0071944
LOC124143984	GO:0000003,GO:0000075,GO:0000077,GO:0000159,GO:0000278,GO:0000578,GO:0000775,GO:0003002,GO:0003006,GO:0003674,GO:0003824,GO:0004721,GO:0004722,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0005737,GO:0005794,GO:0005829,GO:0006464,GO:0006470,GO:0006508,GO:0006511,GO:0006793,GO:0006796,GO:0006807,GO:0006914,GO:0006915,GO:0006950,GO:0006974,GO:0006977,GO:0006996,GO:0007028,GO:0007049,GO:0007093,GO:0007154,GO:0007165,GO:0007267,GO:0007268,GO:0007274,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007308,GO:0007309,GO:0007314,GO:0007315,GO:0007346,GO:0007350,GO:0007351,GO:0007389,GO:0007399,GO:0007528,GO:0008150,GO:0008152,GO:0008219,GO:0008285,GO:0008287,GO:0008358,GO:0008595,GO:0008630,GO:0009056,GO:0009057,GO:0009790,GO:0009798,GO:0009880,GO:0009948,GO:0009952,GO:0009966,GO:0009968,GO:0009987,GO:0009994,GO:0010498,GO:0010564,GO:0010646,GO:0010648,GO:0010921,GO:0010941,GO:0010948,GO:0012501,GO:0012505,GO:0014066,GO:0016043,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0019208,GO:0019220,GO:0019222,GO:0019538,GO:0019888,GO:0019941,GO:0019953,GO:0021700,GO:0022402,GO:0022412,GO:0022414,GO:0022607,GO:0022613,GO:0022618,GO:0023051,GO:0023052,GO:0023057,GO:0030154,GO:0030163,GO:0030234,GO:0030330,GO:0030719,GO:0031323,GO:0031399,GO:0031570,GO:0031571,GO:0031974,GO:0031981,GO:0032006,GO:0032007,GO:0032268,GO:0032501,GO:0032502,GO:0032504,GO:0032991,GO:0033554,GO:0034622,GO:0035282,GO:0035303,GO:0035304,GO:0035556,GO:0036211,GO:0042127,GO:0042578,GO:0042592,GO:0042770,GO:0042771,GO:0042981,GO:0043066,GO:0043067,GO:0043069,GO:0043161,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043412,GO:0043632,GO:0043666,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0044703,GO:0044773,GO:0044774,GO:0044783,GO:0044819,GO:0045786,GO:0045787,GO:0045930,GO:0046626,GO:0046627,GO:0048468,GO:0048469,GO:0048477,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048585,GO:0048599,GO:0048609,GO:0048731,GO:0048856,GO:0048869,GO:0048878,GO:0050789,GO:0050790,GO:0050794,GO:0050808,GO:0050896,GO:0051171,GO:0051174,GO:0051179,GO:0051246,GO:0051336,GO:0051603,GO:0051640,GO:0051641,GO:0051648,GO:0051704,GO:0051716,GO:0051726,GO:0055088,GO:0055090,GO:0060255,GO:0060548,GO:0061919,GO:0065003,GO:0065007,GO:0065008,GO:0065009,GO:0070013,GO:0070328,GO:0070925,GO:0071156,GO:0071158,GO:0071704,GO:0071826,GO:0071840,GO:0072331,GO:0072332,GO:0072395,GO:0072401,GO:0072413,GO:0072422,GO:0072431,GO:0080090,GO:0090068,GO:0097190,GO:0097193,GO:0097479,GO:0098687,GO:0098772,GO:0098916,GO:0099536,GO:0099537,GO:0140096,GO:1900076,GO:1900077,GO:1901564,GO:1901565,GO:1901575,GO:1901987,GO:1901988,GO:1901990,GO:1901991,GO:1902400,GO:1902402,GO:1902403,GO:1902494,GO:1902531,GO:1902532,GO:1902806,GO:1902807,GO:1903047,GO:1903293,GO:1903432,GO:1903863,GO:1904262,GO:2000045,GO:2000134
LOC124144037	GO:0000003,GO:0000226,GO:0000278,GO:0000281,GO:0000302,GO:0000902,GO:0000910,GO:0000912,GO:0000915,GO:0001655,GO:0001667,GO:0001704,GO:0001707,GO:0001709,GO:0001932,GO:0001934,GO:0002009,GO:0003674,GO:0005085,GO:0005088,GO:0005089,GO:0005096,GO:0005102,GO:0005488,GO:0005515,GO:0005543,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005819,GO:0005829,GO:0005856,GO:0005886,GO:0005911,GO:0005923,GO:0005938,GO:0006928,GO:0006950,GO:0006979,GO:0006996,GO:0007010,GO:0007017,GO:0007043,GO:0007049,GO:0007051,GO:0007110,GO:0007111,GO:0007154,GO:0007165,GO:0007186,GO:0007275,GO:0007369,GO:0007399,GO:0007414,GO:0007415,GO:0007422,GO:0007442,GO:0007443,GO:0007498,GO:0007509,GO:0008037,GO:0008038,GO:0008047,GO:0008078,GO:0008104,GO:0008150,GO:0008289,GO:0008360,GO:0008361,GO:0009314,GO:0009628,GO:0009636,GO:0009653,GO:0009790,GO:0009888,GO:0009893,GO:0009966,GO:0009968,GO:0009987,GO:0010035,GO:0010038,GO:0010212,GO:0010562,GO:0010564,GO:0010604,GO:0010646,GO:0010648,GO:0010720,GO:0010769,GO:0010941,GO:0010942,GO:0010975,GO:0015630,GO:0016020,GO:0016043,GO:0016477,GO:0017016,GO:0017048,GO:0019220,GO:0019222,GO:0019899,GO:0022008,GO:0022402,GO:0022414,GO:0022603,GO:0022604,GO:0022607,GO:0023051,GO:0023052,GO:0023057,GO:0030029,GO:0030030,GO:0030036,GO:0030054,GO:0030111,GO:0030154,GO:0030178,GO:0030182,GO:0030215,GO:0030234,GO:0030496,GO:0030676,GO:0030695,GO:0030865,GO:0030866,GO:0031032,GO:0031175,GO:0031267,GO:0031323,GO:0031325,GO:0031344,GO:0031399,GO:0031401,GO:0032147,GO:0032153,GO:0032154,GO:0032155,GO:0032268,GO:0032270,GO:0032386,GO:0032388,GO:0032465,GO:0032467,GO:0032501,GO:0032502,GO:0032506,GO:0032507,GO:0032535,GO:0032879,GO:0032880,GO:0032970,GO:0032989,GO:0032991,GO:0033036,GO:0033157,GO:0033206,GO:0033554,GO:0033674,GO:0034329,GO:0034330,GO:0034599,GO:0034613,GO:0034614,GO:0035091,GO:0035239,GO:0035295,GO:0035690,GO:0040011,GO:0042074,GO:0042221,GO:0042306,GO:0042307,GO:0042325,GO:0042327,GO:0042493,GO:0042542,GO:0042802,GO:0042803,GO:0042981,GO:0043065,GO:0043067,GO:0043068,GO:0043085,GO:0043087,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043296,GO:0043297,GO:0043547,GO:0043549,GO:0043933,GO:0044085,GO:0044093,GO:0044422,GO:0044424,GO:0044425,GO:0044430,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0044837,GO:0045165,GO:0045167,GO:0045185,GO:0045216,GO:0045595,GO:0045597,GO:0045664,GO:0045666,GO:0045787,GO:0045792,GO:0045859,GO:0045860,GO:0045937,GO:0046677,GO:0046822,GO:0046824,GO:0046983,GO:0048332,GO:0048365,GO:0048468,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048546,GO:0048565,GO:0048583,GO:0048585,GO:0048598,GO:0048619,GO:0048646,GO:0048666,GO:0048699,GO:0048729,GO:0048731,GO:0048856,GO:0048869,GO:0048870,GO:0050767,GO:0050769,GO:0050770,GO:0050789,GO:0050790,GO:0050793,GO:0050794,GO:0050896,GO:0051020,GO:0051049,GO:0051050,GO:0051056,GO:0051094,GO:0051128,GO:0051171,GO:0051173,GO:0051174,GO:0051179,GO:0051222,GO:0051223,GO:0051225,GO:0051235,GO:0051239,GO:0051240,GO:0051246,GO:0051247,GO:0051259,GO:0051260,GO:0051301,GO:0051302,GO:0051321,GO:0051336,GO:0051338,GO:0051345,GO:0051347,GO:0051592,GO:0051641,GO:0051651,GO:0051674,GO:0051716,GO:0051726,GO:0051781,GO:0051960,GO:0051962,GO:0051983,GO:0051988,GO:0055123,GO:0060255,GO:0060284,GO:0060341,GO:0060429,GO:0060562,GO:0060589,GO:0060828,GO:0061326,GO:0061333,GO:0061525,GO:0061564,GO:0061640,GO:0061982,GO:0061983,GO:0065003,GO:0065007,GO:0065008,GO:0065009,GO:0070160,GO:0070201,GO:0070301,GO:0070727,GO:0070830,GO:0070887,GO:0070925,GO:0071214,GO:0071236,GO:0071241,GO:0071248,GO:0071277,GO:0071478,GO:0071479,GO:0071840,GO:0071944,GO:0072001,GO:0072002,GO:0072686,GO:0080090,GO:0090066,GO:0090068,GO:0090087,GO:0090090,GO:0090130,GO:0090316,GO:0090630,GO:0097149,GO:0097237,GO:0098590,GO:0098772,GO:0099568,GO:0104004,GO:0120035,GO:0120036,GO:1900180,GO:1900182,GO:1901700,GO:1901701,GO:1901981,GO:1902407,GO:1902410,GO:1902531,GO:1903046,GO:1903047,GO:1903475,GO:1903827,GO:1903829,GO:1904589,GO:1904591,GO:1904951,GO:2000026
LOC124144503	GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006820,GO:0006857,GO:0006869,GO:0008150,GO:0008509,GO:0008514,GO:0009925,GO:0009986,GO:0010876,GO:0015075,GO:0015291,GO:0015347,GO:0015711,GO:0015718,GO:0015732,GO:0015833,GO:0015849,GO:0015908,GO:0016020,GO:0016021,GO:0016323,GO:0016324,GO:0022804,GO:0022857,GO:0031224,GO:0031226,GO:0033036,GO:0034220,GO:0035672,GO:0035673,GO:0042886,GO:0042887,GO:0043252,GO:0044425,GO:0044459,GO:0044464,GO:0045177,GO:0045178,GO:0046942,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071715,GO:0071944,GO:0098590,GO:0098656,GO:1901571,GO:1904680
LOC124145206	GO:0000075,GO:0000077,GO:0000278,GO:0002020,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0006915,GO:0006919,GO:0006950,GO:0006974,GO:0006977,GO:0007049,GO:0007093,GO:0007154,GO:0007165,GO:0007166,GO:0007346,GO:0008150,GO:0008219,GO:0008625,GO:0009605,GO:0009612,GO:0009628,GO:0009893,GO:0009966,GO:0009967,GO:0009987,GO:0010564,GO:0010604,GO:0010646,GO:0010647,GO:0010941,GO:0010942,GO:0010948,GO:0010950,GO:0010952,GO:0012501,GO:0019222,GO:0019899,GO:0019904,GO:0022402,GO:0023051,GO:0023052,GO:0023056,GO:0030162,GO:0030330,GO:0030674,GO:0031323,GO:0031325,GO:0031570,GO:0031571,GO:0032268,GO:0032270,GO:0033554,GO:0035556,GO:0042770,GO:0042981,GO:0043065,GO:0043067,GO:0043068,GO:0043085,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043280,GO:0043281,GO:0044093,GO:0044424,GO:0044444,GO:0044464,GO:0044773,GO:0044774,GO:0044783,GO:0044819,GO:0045786,GO:0045787,GO:0045862,GO:0045930,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051246,GO:0051247,GO:0051336,GO:0051345,GO:0051716,GO:0051726,GO:0052547,GO:0052548,GO:0060090,GO:0060255,GO:0065007,GO:0065009,GO:0070513,GO:0071156,GO:0071158,GO:0071214,GO:0071260,GO:0071496,GO:0072331,GO:0072395,GO:0072401,GO:0072413,GO:0072422,GO:0072431,GO:0080090,GO:0090068,GO:0097190,GO:0097191,GO:0104004,GO:1901987,GO:1901988,GO:1901990,GO:1901991,GO:1902400,GO:1902402,GO:1902403,GO:1902806,GO:1902807,GO:1903047,GO:2000045,GO:2000116,GO:2000134,GO:2001056,GO:2001233,GO:2001235
LOC124145682	GO:0006950,GO:0006952,GO:0008150,GO:0009605,GO:0009607,GO:0009617,GO:0042742,GO:0043207,GO:0050830,GO:0050896,GO:0051704,GO:0051707,GO:0098542
LOC124146018	GO:0003008,GO:0003012,GO:0005575,GO:0005576,GO:0005604,GO:0005622,GO:0005623,GO:0005737,GO:0005938,GO:0006936,GO:0006939,GO:0008150,GO:0030054,GO:0030334,GO:0030335,GO:0031012,GO:0032501,GO:0032879,GO:0040012,GO:0040017,GO:0044421,GO:0044424,GO:0044444,GO:0044464,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051270,GO:0051272,GO:0062023,GO:0065007,GO:0071944,GO:0099568,GO:2000145,GO:2000147
LOC124146512	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0006325,GO:0006342,GO:0006348,GO:0006355,GO:0006996,GO:0008150,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0016043,GO:0016458,GO:0019219,GO:0019222,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031974,GO:0031981,GO:0032991,GO:0034708,GO:0035097,GO:0040029,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0045814,GO:0045892,GO:0045934,GO:0048188,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0051276,GO:0060255,GO:0065007,GO:0070013,GO:0071840,GO:0080090,GO:1902494,GO:1902679,GO:1903506,GO:1903507,GO:1990234,GO:2000112,GO:2000113,GO:2001141
LOC124146709	GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0007154,GO:0007155,GO:0007267,GO:0007275,GO:0007399,GO:0008150,GO:0009987,GO:0016020,GO:0016021,GO:0022610,GO:0023052,GO:0031224,GO:0031226,GO:0032501,GO:0032502,GO:0044425,GO:0044459,GO:0044464,GO:0048731,GO:0048856,GO:0071944
LOC124148587	GO:0000981,GO:0003674,GO:0003700,GO:0006355,GO:0006357,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0140110,GO:1903506,GO:2000112,GO:2001141
LOC124148915	GO:0000086,GO:0000226,GO:0000278,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005813,GO:0005815,GO:0005829,GO:0005856,GO:0005875,GO:0006996,GO:0007010,GO:0007017,GO:0007049,GO:0007051,GO:0007098,GO:0007346,GO:0008150,GO:0009987,GO:0010389,GO:0010564,GO:0015630,GO:0016043,GO:0022402,GO:0022406,GO:0022607,GO:0030030,GO:0030031,GO:0031023,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044085,GO:0044422,GO:0044424,GO:0044430,GO:0044444,GO:0044446,GO:0044464,GO:0044770,GO:0044772,GO:0044782,GO:0044839,GO:0050789,GO:0050794,GO:0051179,GO:0051225,GO:0051640,GO:0051641,GO:0051726,GO:0060271,GO:0065007,GO:0070652,GO:0070925,GO:0071840,GO:0097711,GO:0120031,GO:0120036,GO:0140056,GO:1901987,GO:1901990,GO:1902749,GO:1903047
